Artist ID,Artist Name,Track ID,Track Name,Popularity Score
0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,1KjQPDJQCUuqDj3AmfSBCa,CAPO,73
0B3N0ZINFWvizfa8bKiz4v,James TW,5g45gvxgaYVuhkDACPnvfh,You & Me,81
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,2QoDAlMnML5haTXvYRS86X,Ready To Let Go,74
3gGUMEwIX6XodWsYEvKSal,YBN Nahmir,1AtJv3Zzf4DA9UfX822V6D,Baby 8,73
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,0SQ8yalm13UIJuebuZkQlH,Wild Wild West (feat. Gunna),74
2auiVi8sUZo17dLy1HwrTU,Solange,6IAgarq2wDeYzpsY2Kx0Hw,Almeda,75
7d3WFRME3vBY2cgoP38RDo,Lil Skies,6NGeKy2lLt86dxDjJAtBFk,Breathe,73
7iK8PXO48WeuP03g8YR51W,Myke Towers,5KbBGUpIZd6gVFUU8tqYiQ,Si Se Da,87
5usbqiU7sjvszjWecANDL6,Boogie,015jLlgBeSkl3CApWJhlv7,Rainy Days (feat. Eminem),75
7d3WFRME3vBY2cgoP38RDo,Lil Skies,6Ur6u4Ici7NYBiuGEEkNMP,Flooded,73
2oX42qP5ineK3hrhBECLmj,Andy Grammer,4Y0TtDriFlN3XZoQx6PYsu,"Don't Give Up On Me - (From ""Five Feet Apart"")",78
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,76jICtPC51cXmetYVnOqHu,That Old Truck,69
0JOxt5QOwq0czoJxvSc5hS,GASHI,6MDjeiUWPPgEwLtiBrr9he,My Year,75
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,7gY3cyGcB2wnk2xDXiA0pe,Head Above Water,79
64KEffDW9EtZ1y2vBYgq8T,Marshmello,2KhNvxincDseAVjb3q9kXF,First Place,0
64KEffDW9EtZ1y2vBYgq8T,Marshmello,2MIYfpEKQ8zbKBdVwOaSBH,Roll The Dice,0
64KEffDW9EtZ1y2vBYgq8T,Marshmello,729WIUjxIG67whWORcTYpt,Don't Save Me,0
2FXC3k01G6Gw61bmprjgqS,Hozier,1djzKW3eYLyzjjHXazEWWh,Movement,71
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,08aYFNUTIOMGq93e2VSArQ,Que Le De,86
7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,4p9B4qDXJPces7es9phYpL,Kick Yo Door,71
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,0BOmhToQ03yOdpzYKMEnAg,Baby Birkin,72
61qMnYXa1GxSBoV3IiYKjZ,Yung Pinch,0qy1xNhQvnRhEpvKxdXYUR,Nightmares (feat. Lil Skies),73
6tkyhGe9hGI3Lcfo4gVh6Z,ChocQuibTown,2ktoFujjJtantyMoVdBJlX,Pa Olvidarte (feat. Manuel Turizo) - Remix,87
2cFrymmkijnjDg9SS92EPM,blackbear,0ssuQPQd6TnV6eytB9DSkv,HATE MY GUTS,71
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,3zM2prB16NRn1zggh1KCY0,She’s The One,73
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,4NSW0Km5ZG60L8FthUebPJ,What I Like About You (feat. Theresa Rex),81
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,7dsEsd0rlVs6PddRJj64ho,Sally Walker,77
7d3WFRME3vBY2cgoP38RDo,Lil Skies,0AKwYorDdgm3NtusTmPlkn,Blue Strips,73
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5600nq7TiBraBX2jobyJ3l,"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",82
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,15AF6h7aQ0ibWzBbzAFLL9,Bust Down Cartier,74
0huGjMyP507tBCARyzSkrv,YBN Cordae,2nOrEg4ZHuR0cFQHeV8RnI,Locationships,72
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,2IoZOYOZDrWCOLoZoYedxQ,One Call,73
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,4EZc5VXRRJ77XSmCbvueXG,Back To Love,0
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,6msZFCM1qdeGd4ihdDy5D4,Back To Love,0
7mnBLXK823vNxN3UWB7Gfz,The Black Keys,6XRgC4KAp4upKu0v7H4tQo,Lo/Hi,76
3hyEbRtp617pNCuuQjyOmc,Lost Kings,09yhMTRqQ1I1dniu3PoIQi,Don't Kill My High,75
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,7mdNKXxia7AeSuJqjjA2rb,Beautiful People (feat. Benny Benassi),1
4xRYI6VqpkE3UwrDrAZL8L,Logic,7Ii2ALuxW7NkLfQPhV4Rn2,Bohemian Trapsody,73
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,1dyxS3YzBbL0t8rEVwVQ1K,God's Country,71
1z7b1Pr1rSlvWRzsW3HOrS,Russ,0Y4L4iWjUH34u2qnois2fI,AINT GOIN BACK,75
5TgQ66WuWkoQ2xYxaSTnVP,Netsky,5pzeevBDvU6GVXqUKoiYDX,I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne),77
2cFrymmkijnjDg9SS92EPM,blackbear,13TMuxC8tdSfthXpHG9D26,1 SIDED LOVE,74
0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,0mnVrUP1TAoO223C0N2NYI,Trap (feat. Lil Baby),72
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,0UvBmQOhu4DVXJtdzGc5eV,Chi Chi (feat. Chris Brown),75
5WUlDfRSoLAfcVSX1WnrxN,Sia,19fpxF81Le25x726VVFzvx,Under the Milky Way,0
5WUlDfRSoLAfcVSX1WnrxN,Sia,4XEyiHcye8aWIf8YJJH46b,Sweet Potato,0
5WUlDfRSoLAfcVSX1WnrxN,Sia,5tsvmtDqlLCZD6d4hu9YCU,Breathe Me,0
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,14PWHDV87nXiSuClZDsEYC,Richard Millie Plain,72
5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,5kXDF4OmM5COyeo6z97nEk,Harmony Hall,76
5WUlDfRSoLAfcVSX1WnrxN,Sia,50RKxNk3dolYxqahwo37aE,Cheap Thrills,1
04gDigrS5kc9YWfZHwBETP,Maroon 5,6T1Hfb4ZGxVLOaNVC9WopI,Sweetest Goodbye,0
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,5U3MWICGoIVVIR1N8CdCgd,City Girls,71
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,7r62wx5N1cOQxYr6b0p2Bi,Two Cups (feat. Offset & Big Sean),73
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,0tkmYNfaEaH9HpR59ApRtE,Nunya (feat. Dom Kennedy),73
7d3WFRME3vBY2cgoP38RDo,Lil Skies,0k7Qyc2J6cUryNNhf0pPEL,Ok 4 Now,72
329e4yvIujISKGKz1BZZbO,Farruko,2VRVV7cvAGPJ2EBU4FIVCz,Nadie,82
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,29lG0RlQXa6Fms3DXs1TIT,Caught In The Fire,68
1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,5g0XcG0apQTlO3X8r38vGf,Down To The Honkytonk,71
6zLBxLdl60ekBLpawtT63I,Cody Johnson,3OjNkFFZavF89xvRqWCXmU,On My Way to You,69
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,1unFtbwcAnSGgYPmp52vc0,Wit It,71
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,0BhvzFxq3FHiMdGcLiTphr,Make It Better (feat. Smokey Robinson),72
00XhexlJEXQstHimpZN910,Brytiago,4AKWHLChPxYdXAB2cHmZB7,Controla,83
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,4gVX26KwlsIh9Uh7hKIRjp,Butter Pecan - Bonus Track,71
0NIPkIjTV8mB795yEIiPYL,Wallows,57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),72
57WHJIHrjOE3iAxpihhMnp,Louis Tomlinson,3fd5jcZKAzoiivM4ZDwhyU,Two of Us,81
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,5Eg41HyIlzPdVfXA9O9ItL,Sorry,0
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,2CPLGREl5ahzA2WPBMkpxh,Fallingwater,72
1iJdyDcY98X3GMnUesl7tf,Comethazine,1h6OiyF7bf4jifbw1s7mVD,NONSENSE,72
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,0zYqFyhiTj419q56lNsjk0,Don't Know What To Do,75
2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,3SOp10shYtVHuZWxVGenUb,Move On,76
7d3WFRME3vBY2cgoP38RDo,Lil Skies,2pzlvIwI67SEfjLwkZISh8,When I’m Wasted,72
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,20QsjZcPfLlW9OidT7RphJ,Save That,72
17lzZA2AlOHwCwFALHttmp,2 Chainz,40wyhIkaVvuZUAbAiTOkHI,High Top Versace (feat. Young Thug),71
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,1j1za8SLRop8GupCgIbX4h,La Rebelión,64
7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,3SMvKWD9uGhSpG31pfqdRZ,Gangsta Fever,70
6k8x9QgjJkEQ1xRIDYa0tU,Chad Brownlee,73Jdi1pXMmpo5LcsSXiFLO,Forever's Gotta Start Somewhere,71
1ShZZUjkbXCjhwrb18BA8I,Bryce Vine,3TpBefRZ1vFcOH6z57PQRI,La La Land (feat. YG),72
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,6pNeLrBdPEkUG3f1jbrMG9,Lost in the Middle of Nowhere (feat. Becky G) (Spanish Remix),69
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,68vxG1i6RSmrsY9mRdqDgG,Burning,72
0O1cTzccAEKaEFShgzAK9V,Bass Santana,44nlOJLjLqwNgYcT277V25,Make Eem Run!,72
5y2Xq6xcjJb2jVM54GHK3t,John Legend,2AaF78iCWISMWYog5RnSi5,Preach,76
77GVmrLGuxNEvj2ibvT62v,Luigi 21 Plus,2N8qVDq1MI0wKHngJMLlbZ,Siempre Papi Nunca Inpapi,55
5bzWtCkjIAMgN93gLt56SO,Tropkillaz,1OUPXna2MCgAt3VNmXJBtg,Bola Rebola,87
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,1s3ADRSddQ3Ca1GR0rsI8W,Thought About You,70
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,47Ad1NzqPuUFbCIURd94Oj,North Star (feat. CeeLo Green),72
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,6UnCGAEmrbGIOSmGRZQ1M2,Light On,73
54lUDwCk35ihJuK3yJCqHA,James Barker Band,6SzCgkimMZ97h2GluSWSzd,Keep It Simple,71
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,69fiYWZsqPB7BVhJJODKQJ,A Song for Everything,71
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,36YZKsGtyzblj9fGYKtR7H,Quarter Milli (feat. Gucci Mane),72
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,5bWYPkdp7tPbp1dhE9AX43,Yao Ming,71
4xRYI6VqpkE3UwrDrAZL8L,Logic,5JDwLHI2YUkFSFSn4g5pGd,Can I Kick It,71
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,6mbWdNBDGL4joR1EHRUZg1,Tia Tamera (feat. Rico Nasty),70
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,79yScU3wNnv2yPF3awYqnU,New House,74
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,42vD3VJBNhxLQ1SWmryw8C,Cash War,70
7lbSsjYACZHn1MSDXPxNF2,Hikaru Utada,0CALOqrkXAE7WB2nyIATLk,Face My Fears - English Version,73
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,3pq5dd3Hwg2uJ3d63v9YRx,One Call,71
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,4XEXrp37kZXpQTB2r5vWbS,Canalla,69
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,7ql71hBakyMi0Lxiq3Mugs,Who Do You Love (with 5 Seconds of Summer),60
3Nrfpe0tUJi4K4DXYWgMUX,BTS,0eeeyCAGnGZInPtpkdYiPa,Jamais Vu,0
3Nrfpe0tUJi4K4DXYWgMUX,BTS,2isSdmQfVv32j2haL6hk9x,Intro : Persona,0
3Nrfpe0tUJi4K4DXYWgMUX,BTS,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),0
3Nrfpe0tUJi4K4DXYWgMUX,BTS,5hnbE5BF2e8BCk9OMR1UVC,Mikrokosmos,0
3Nrfpe0tUJi4K4DXYWgMUX,BTS,6JdS5rJvJaRA7B1tcm7kxZ,Dionysus,0
3Nrfpe0tUJi4K4DXYWgMUX,BTS,6KUE0HSSudAp9AOycaF6SH,Make It Right,0
3Nrfpe0tUJi4K4DXYWgMUX,BTS,7lthOBXNue2IvedLRfkod8,HOME,0
17lzZA2AlOHwCwFALHttmp,2 Chainz,1Du1gIiBziiR6SUx3gnSvr,Money In The Way,70
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6PfI6EeLNiNGVAVg11nv7D,Speed It Up,72
3ApUX1o6oSz321MMECyIYd,Quinn XCII,3a1Zmq0P1E6W80x8EOcVNP,Tough (feat. Noah Kahan),71
5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,2nBkgxlht8knPvUQN5Tmdk,Sunflower (feat. Steve Lacy),72
7FNnA9vBm6EKceENgCGRMb,Anitta,0IeqXMhgnqmNN24HUPI8Xx,Menina má,0
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,4k6hX9RKD096K1NCjjJZLc,Footsteps (feat. Musiq Soulchild),71
3wyVrVrFCkukjdVIdirGVY,Lil Pump,0SfG57HqtBNqKN9O27fo1s,Racks on Racks,76
2auiVi8sUZo17dLy1HwrTU,Solange,6GCIYIWUBSLontW6divqsw,Stay Flo,73
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,1soECbw2IFdWt5W8Rb4uG7,Payasos,68
7ciBW1p3KBsYIkFk4UmwS8,The Rudeboyz,6qP73DRFGojLuIk1siIhNE,Dile la Verdad,84
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,0vEKC0xfGbwnrx1po4C38k,Caught In The Fire,64
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,2lAUMDyWq80slJVsrYyD7N,Woah (feat. Miguel & Ty Dolla $ign),71
7d3WFRME3vBY2cgoP38RDo,Lil Skies,3XVT8VNy0vpvTbFPQaBSZN,Through The Motions,70
7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,2n48BjaFSczfeIG3HaIaPv,Just You and I,83
7CajNmpbOovFoOoasH2HaY,Calvin Harris,0kDIirlQCy6YnmsK5pZ6PZ,I'm Not Alone - CamelPhat Remix,69
2FXC3k01G6Gw61bmprjgqS,Hozier,5in02YJDTkdfKDQjfsvxYp,To Noise Making (Sing),69
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,6GqRl2u7LIW93T8Vi5LnXU,Timebomb,73
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,3zVibdZHsVH05p5Crux6xX,La Demanda,67
5WUlDfRSoLAfcVSX1WnrxN,Sia,6EMsxZwsgTOLgWNdxtCIzQ,Thunderclouds,77
6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,7IMGshuSNOXHgmboboPpIH,BAD!,78
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,0MrLK6NEPoMbcb8R6q6itd,Leaked,70
6nxWCVXbOlEVRexSbLsTer,Flume,3Y8JSCYjFznthCYb5HZ8lW,Friends,74
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,6sZUGkgvbNfd4rabcQ8Tj7,For Keeps (feat. YoungBoy Never Broke Again),70
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,2AoyIsLRZQ0UhedzzhnbKz,Gloria,67
1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,18LhA0zBzAa2YnhcN3hWGa,High Right Now,71
1RyvyyTE3xzB2ZywiAwp0i,Future,5YP6yKgGGsXKukqxXypVAf,F&N,70
17lzZA2AlOHwCwFALHttmp,2 Chainz,5KLZLlP1kWt3JReb53WeAj,Live And Learn (It Will),0
7kwCkEJ384PWm0UQW3hxjS,Yella Beezy,2biNa12dMbHJrHVFRt8JyO,Bacc At It Again,70
4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,0AtY4uFaYBIl6tAjONkk1Z,Your Peace (feat. Lil Baby),72
5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,46VD9EYQ2lIZcJUTptvuNF,This Life,71
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,3lVPtkNFoIyPPGVdNri4VH,Neon Moon - with Kacey Musgraves,67
7d3WFRME3vBY2cgoP38RDo,Lil Skies,49ImM4CYsEL5KG1hzUaCzq,Mansion,70
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,4jE6bNf4AOUs4mxPe3Ye5e,World Is Yours 2 - Intro,71
3Fl1V19tmjt57oBdxXKAjJ,Blueface,7BCq3pUvTqJMvBzUmhcexK,Thotiana (REMIX feat. YG),70
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,3OGGzDmPU14szwANX5tbbn,Out The Hood,70
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,2kcc5humLS6PKOI9rwvXex,El Beso Que No Le Di,67
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,0pB0CN0dxKKmZghn4gpLhj,Millonario,66
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,0RO3tjH2cfyoGHLynijFcc,Women,70
3iri9nBFs9e4wN7PLIetAw,gnash,3Uu6pcfL9xsdfsKRx3DXRf,the broken hearts club,72
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,1EGrDTfEuAiRzRdxlblpET,RPG (feat. 6lack),71
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,2zHgz7X52WqdckhjMJj6mt,ileso,66
2FXC3k01G6Gw61bmprjgqS,Hozier,4byXh93siQtzKLdjKuJaAF,No Plan,68
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,1moShKo1RrxZ8PCrhSIf8Q,Night Running,71
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,2uev0LUP98t1npGu4GkaVT,4 Phones,71
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,0mOp9tWdCRHfYwwVaO8ezw,Derek Fisher (feat. Lil Baby),69
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,1ogmtYEsS4ywfLIhMee5bu,How It Is (feat. The Plug),76
3hyEbRtp617pNCuuQjyOmc,Lost Kings,5d1fRO6RYAtbPPgbpSHnlA,Anti-Everything,72
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,4l0O19WwpjzbDGkdFtkQ6W,Vacia Sin Mi,80
4xRYI6VqpkE3UwrDrAZL8L,Logic,4Hi4e6G8gvKgbYujB3J4yX,Pretty Young Girl,69
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,4TzXqUIcdpAmre24puQ6Uu,Tats On My Face,71
3hcs9uc56yIGFCSy9leWe7,Lil Durk,4WznHDEzfBcZOVFFNkDUBt,No Label,69
2FXC3k01G6Gw61bmprjgqS,Hozier,083PU4XnYAOMAGVruma3vb,Shrike,68
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,6Ks1e4WEUeOGgnTGZ4IMXo,Kick It,72
7jZMxhsB8djyIbYmoiJSTs,Kiana Ledé,4LfoYkTuIPgJ2RlNkN5P5C,EX - Remix,71
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,3cdTfwai1PtCGOd9DIBMNU,Amor Enterrado,66
2xaAOVImG2O6lURwqperlD,Catfish and the Bottlemen,1Yi8XPnCPoimWwqxwm3uz9,Longshot,76
2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,4Gcv5SsxnQWpmOnUI19EJk,All You Need To Know (feat. Calle Lehmann),72
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,15Y949TGjUppdT78h0S49P,Gassed Up!,70
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,301E9bwin8Gh2PCp0doIDz,Me Quedo,65
5CiGnKThu5ctn9pBxv7DGa,benny blanco,3eVuglKxN2sjoIGHAsFAge,I Found You / Nilda’s Story (with Calvin Harris & Miguel),74
1rSGNXhhYuWoq9BEz5DZGO,ARTY,1nufXiTCTTAeJfO9hLHvO8,Save Me Tonight,73
4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,2m1JKNrEQA37VibuKSMJEH,You (Remix) feat. Blueface - Remix,71
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,6habFhsOp2NvshLv26DqMb,Despacito,79
76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,4Joy4odtE1z0AX32uWoAQn,REDLIGHT,71
1cZQSpDsxgKIX2yW5OR9Ot,Lennon Stella,69oPVTn6mFjMoB3axEejog,BITCH (takes one to know one),73
3wyVrVrFCkukjdVIdirGVY,Lil Pump,3j74Rz7pfvxd621GXbYMJY,Be Like Me (feat. Lil Wayne),67
7d3WFRME3vBY2cgoP38RDo,Lil Skies,2BTH9RKzclcO36gS09cLjy,No Rainy Days,69
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,6hwmqR7uQhytLnJzt1RVPF,Años Luz,64
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,4zb3kFL9fXrrfTwIY4CcDy,Flux,77
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,6sR4WtcYJOCXzDsDfY9PwV,Cama Vacia,79
3ApUX1o6oSz321MMECyIYd,Quinn XCII,6SL7KzIA96f0HiKjuv7tED,U & Us,69
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,4HfLQJtVT1KiX1eVedDyTm,Alaska,70
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,6Y9P646HsmJtZEE2zmgHeF,Los Últimos,64
246dkjvS1zLTtiykXe5h60,Post Malone,0wt9RjddODlWDetpuaXfRK,"Sunflower (Remix) [with Swae Lee, Nicky Jam, and Prince Royce] - Remix",73
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,3k9vMJ09zyVP3N2pi8Yzj0,Alright (feat. Trippie Redd & Preme),70
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,05fVrhFBjfElZiDfHDRxhF,Let's Shut Up & Dance,73
3Isy6kedDrgPYoTS1dazA9,Sean Paul,3JjaofJ0lCeEsFSZqppzOp,Contra La Pared,82
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,4YyFPFJMrJcWdsdLPmgpiG,Intro,64
7d3WFRME3vBY2cgoP38RDo,Lil Skies,0ZxY3V9miXeKIeKS3hgjCI,Highs and Lows,69
1cn7hpmFEpidzWJySGCTJF,John Gurney,0QFvybNsiwupz72jpQWxKn,That's How You Got It,68
1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,1N3rf6ZFzb8NPYeLCmgzj7,Me Gusta,78
4xRYI6VqpkE3UwrDrAZL8L,Logic,3hhmDGfhXLkQnAlOBSte0w,Time Machine,69
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,57QievAWQ13DWl20Obiz8E,Father Of 4 (feat. Big Rube),71
3Fl1V19tmjt57oBdxXKAjJ,Blueface,0ABfSI3NtnofD62ok96eqk,Thotiana (Chiedu Oraka remix),49
2PSJ6YriU7JsFucxACpU7Y,CHUNG HA,0xq4ZTcmwBfkPGo4RRKmMe,Gotta Go,77
2auiVi8sUZo17dLy1HwrTU,Solange,7yvdp8dqmxExSJwT2fn6Xq,Binz,70
2dIgFjalVxs4ThymZ67YCE,Stray Kids,4WuKHgxdCJsaOBIh7yndty,MIROH,77
3TVXtAsR1Inumwj472S9r4,Drake,6NwhtCYkfwWlcR62Ac4E7y,Successful (feat. Trey Songz & Lil Wayne),70
1TtXnWcUs0FCkaZDPGYHdf,Darell,4pN7yDeBmmAud5lBtuCsVs,Caliente,81
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,71Hr2rAhEI92BSpFYbzNN7,Don't Lose Me,71
2FXC3k01G6Gw61bmprjgqS,Hozier,69WkwzVjQS4Dc8QQtpz0qM,Nobody,67
3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,06Pvy98db25O7wlfFFFIRM,Bon Bon Chocolat,77
6i1GVNJCyyssRwXmnaeEFH,Syn Cole,7p4zGB2Xj1hs7eoJU79YrV,Getaway - VIP Mix,77
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,18KjYhghq6K3ZmfcewWDp6,Mistaken (feat. Alex Aris),74
3EXdLajEO02ziZ90P90bSW,Lil Xan,0yb28j15yuI99JlYQbSpo2,Watch Me Fall,71
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,1DyErR1XiKOI0K9VYHGekf,He Diddy!,69
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,7vkL4wrBEmzr1wsiWRd1zO,Made Men,70
2auiVi8sUZo17dLy1HwrTU,Solange,0deHsjyrgcKGMZzIuvawq3,Dreams,70
4xRYI6VqpkE3UwrDrAZL8L,Logic,0Sceq3bQBTB70SJwAZm9Nu,I'm Probably Gonna Rock Your World,68
1JOdUvDAzNy3L37rZ4Nigr,pewdiepie,6WaogiItGdUTm490XN4QKJ,Congratulations,76
7bmYpVgQub656uNTu6qGNQ,Hwa Sa,6qyz1KOlGJsKYJ4ZsRmRSD,TWIT,77
7rkW85dBwwrJtlHRDkJDAC,NAV,0iVWDZhL04DiKgbI1mbC40,Taking Chances,69
4r63FhuTkUYltbVAg5TQnk,DaBaby,6B4KWBeFdHrpVezjTqggWr,Taking It Out,67
1KCSPY1glIKqW2TotWuXOR,P!nk,0EQsVfMcAZTTSr4cB6pCP2,Raise Your Glass,0
1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,5OBtr92M0xsvOGqpnz3LzW,Ridin' Roads,68
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,0q6boCcLaWYPIy2vOsksFg,Senorita,78
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,0L1Wwj6636oMkD6BkDq3JK,Rockets (feat. Takeoff & Lil Pump),70
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,7mW8ar9hy7GSeH4lohyOKs,Hope Not,70
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,3QLvGx3PNgsyIjJOyIcuGh,Big Shot,69
3jOstUTkEu2JkjvRdBA5Gu,Weezer,3ZPKocroJIcnHGcnJVlLKD,Africa,69
1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,2JRLoT6z48Pfihyj1s1u77,Day Dreaming,72
7CajNmpbOovFoOoasH2HaY,Calvin Harris,5v98VA4TXznJNrw0XRphIb,I'm Not Alone - 2019 Edit,58
7rOlQwf8OuFLFQp4aydjBt,Paloma Mami,7o0oY5wRcoV7oPuDhD2J1z,Fingías,84
6AgTAQt8XS6jRWi4sX7w49,Polo G,7AXoX6HdYwf52e8i8XffOI,Battle Cry,68
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,54GASuUdLbhhdyECNUp3Pb,The King,70
6s22t5Y3prQHyaHWUN1R1C,AJR,4moraUoFjbuJdowf6TfggV,Dear Winter,62
4xRYI6VqpkE3UwrDrAZL8L,Logic,5cJBMRBaLTxrT02SSaoPJO,Supermarket,68
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,0TtSoFrbLGjmpIgY4KgBeq,King James,72
